seed,build,repeat,method,rank,scenario_id,template_id,selection_reason,patch_id,ego_collision,regression
4179802,merge_blind06,13,Random,2,4179802:fbrt_stop_hold_go:probe:2,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,3,4179802:fbrt_cutin:initial:29,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,4,4179802:fbrt_stop_hold_go:initial:24,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,5,4179802:fbrt_stop_hold_go:initial:13,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,6,4179802:fbrt_cutout_static:initial:25,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,13,Random,7,4179802:fbrt_cutin:initial:8,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,8,4179802:fbrt_cutin:initial:6,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,9,4179802:fbrt_cutin:initial:11,fbrt_cutin,random,,True,True
4179802,merge_blind06,13,Random,10,4179802:fbrt_cutin:initial:2,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,11,4179802:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,13,Random,12,4179802:fbrt_stop_hold_go:core_extra:3,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,13,4179802:fbrt_stop_hold_go:initial:27,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,14,4179802:fbrt_lead_emergency_brake:wide_initial:5,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,13,Random,15,4179802:fbrt_cutin:initial:17,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,16,4179802:fbrt_cutin:core_boundary:3,fbrt_cutin,random,,True,True
4179802,merge_blind06,13,Random,17,4179802:fbrt_cutin:initial:28,fbrt_cutin,random,,True,True
4179802,merge_blind06,13,Random,18,4179802:fbrt_cutin:initial:4,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,19,4179802:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,20,4179802:fbrt_stop_hold_go:core_extra:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,21,4179802:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,22,4179802:fbrt_cutin:initial:0,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,23,4179802:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,24,4179802:fbrt_cutin:initial:5,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,25,4179802:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,26,4179802:fbrt_lead_emergency_brake:core_boundary:2,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,13,Random,27,4179802:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,28,4179802:fbrt_cutin:initial:31,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,29,4179802:fbrt_stop_hold_go:core_extra:0,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,30,4179802:fbrt_cutin:probe:3,fbrt_cutin,random,,True,True
4179802,merge_blind06,13,Random,31,4179802:fbrt_stop_hold_go:initial:23,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,32,4179802:fbrt_cutin:initial:30,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,33,4179802:fbrt_stop_hold_go:initial:25,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,34,4179802:fbrt_cutout_static:initial:31,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,13,Random,35,4179802:fbrt_stop_hold_go:initial:4,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,36,4179802:fbrt_cutin:initial:15,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,37,4179802:fbrt_cutout_static:core_boundary:0,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,13,Random,38,4179802:fbrt_stop_hold_go:initial:28,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,39,4179802:fbrt_cutin:initial:18,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,40,4179802:fbrt_stop_hold_go:initial:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,41,4179802:fbrt_stop_hold_go:initial:17,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,42,4179802:fbrt_stop_hold_go:initial:20,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,13,Random,43,4179802:fbrt_cutin:initial:16,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,44,4179802:fbrt_cutout_static:initial:27,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,13,Random,45,4179802:fbrt_cutout_static:initial:14,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,13,Random,46,4179802:fbrt_cutin:initial:25,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,47,4179802:fbrt_cutout_static:initial:9,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,13,Random,48,4179802:fbrt_cutin:initial:7,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,49,4179802:fbrt_cutin:initial:26,fbrt_cutin,random,,False,False
4179802,merge_blind06,13,Random,50,4179802:fbrt_cutout_static:initial:1,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,1,4179802:fbrt_lead_emergency_brake:core_boundary:2,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,14,Random,2,4179802:fbrt_cutin:probe:2,fbrt_cutin,random,,True,True
4179802,merge_blind06,14,Random,3,4179802:fbrt_cutout_static:initial:21,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,4,4179802:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,5,4179802:fbrt_stop_hold_go:initial:27,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,6,4179802:fbrt_cutout_static:core_boundary:2,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,14,Random,7,4179802:fbrt_cutin:initial:4,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,8,4179802:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,9,4179802:fbrt_stop_hold_go:initial:26,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,10,4179802:fbrt_cutin:initial:27,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,11,4179802:fbrt_stop_hold_go:initial:11,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,12,4179802:fbrt_cutin:initial:10,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,13,4179802:fbrt_cutout_static:initial:15,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,14,4179802:fbrt_stop_hold_go:initial:24,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,15,4179802:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,14,Random,16,4179802:fbrt_stop_hold_go:initial:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,17,4179802:fbrt_cutin:initial:23,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,18,4179802:fbrt_cutin:initial:14,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,19,4179802:fbrt_cutout_static:probe:1,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,20,4179802:fbrt_cutin:probe:3,fbrt_cutin,random,,True,True
4179802,merge_blind06,14,Random,21,4179802:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,14,Random,22,4179802:fbrt_cutin:core_boundary:2,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,23,4179802:fbrt_lead_emergency_brake:wide_initial:30,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,14,Random,24,4179802:fbrt_cutout_static:initial:17,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,25,4179802:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,26,4179802:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,27,4179802:fbrt_stop_hold_go:initial:9,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,28,4179802:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,29,4179802:fbrt_cutin:initial:9,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,30,4179802:fbrt_stop_hold_go:initial:13,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,31,4179802:fbrt_cutout_static:initial:9,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,32,4179802:fbrt_cutin:initial:26,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,33,4179802:fbrt_stop_hold_go:initial:25,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,34,4179802:fbrt_stop_hold_go:probe:2,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,35,4179802:fbrt_cutout_static:initial:5,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,36,4179802:fbrt_cutin:core_boundary:3,fbrt_cutin,random,,True,True
4179802,merge_blind06,14,Random,37,4179802:fbrt_cutout_static:initial:23,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,38,4179802:fbrt_cutout_static:initial:13,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,39,4179802:fbrt_cutout_static:initial:27,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,40,4179802:fbrt_cutin:initial:18,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,41,4179802:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,42,4179802:fbrt_cutout_static:probe:3,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,43,4179802:fbrt_stop_hold_go:core_extra:2,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,44,4179802:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,45,4179802:fbrt_cutout_static:initial:1,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,14,Random,46,4179802:fbrt_cutin:initial:1,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,47,4179802:fbrt_cutin:initial:22,fbrt_cutin,random,,False,False
4179802,merge_blind06,14,Random,48,4179802:fbrt_stop_hold_go:initial:8,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,49,4179802:fbrt_stop_hold_go:initial:22,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,14,Random,50,4179802:fbrt_cutin:initial:28,fbrt_cutin,random,,True,True
4179802,merge_blind06,15,Random,1,4179802:fbrt_cutout_static:initial:7,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,2,4179802:fbrt_cutin:initial:24,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,3,4179802:fbrt_cutout_static:initial:29,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,4,4179802:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,5,4179802:fbrt_cutout_static:initial:11,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,6,4179802:fbrt_cutout_static:initial:8,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,7,4179802:fbrt_lead_emergency_brake:core_boundary:3,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,15,Random,8,4179802:fbrt_cutout_static:initial:25,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,9,4179802:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,10,4179802:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,11,4179802:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,12,4179802:fbrt_cutin:initial:27,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,13,4179802:fbrt_stop_hold_go:initial:22,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,14,4179802:fbrt_cutin:initial:11,fbrt_cutin,random,,True,True
4179802,merge_blind06,15,Random,15,4179802:fbrt_cutout_static:core_boundary:2,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,15,Random,16,4179802:fbrt_cutout_static:initial:4,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,15,Random,17,4179802:fbrt_cutin:initial:3,fbrt_cutin,random,,True,True
4179802,merge_blind06,15,Random,18,4179802:fbrt_stop_hold_go:initial:27,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,19,4179802:fbrt_cutin:initial:22,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,20,4179802:fbrt_cutout_static:initial:14,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,15,Random,21,4179802:fbrt_lead_emergency_brake:wide_initial:5,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,15,Random,22,4179802:fbrt_cutout_static:probe:3,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,23,4179802:fbrt_cutin:initial:1,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,24,4179802:fbrt_stop_hold_go:core_extra:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,25,4179802:fbrt_lead_emergency_brake:wide_initial:30,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,15,Random,26,4179802:fbrt_cutin:initial:14,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,27,4179802:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,28,4179802:fbrt_cutin:initial:18,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,29,4179802:fbrt_cutout_static:initial:1,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,30,4179802:fbrt_stop_hold_go:initial:19,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,31,4179802:fbrt_cutin:initial:31,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,32,4179802:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,33,4179802:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,34,4179802:fbrt_cutout_static:initial:23,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,35,4179802:fbrt_cutin:initial:0,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,36,4179802:fbrt_stop_hold_go:initial:12,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,37,4179802:fbrt_cutout_static:initial:5,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,38,4179802:fbrt_stop_hold_go:core_extra:2,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,39,4179802:fbrt_cutin:initial:28,fbrt_cutin,random,,True,True
4179802,merge_blind06,15,Random,40,4179802:fbrt_cutout_static:initial:16,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,41,4179802:fbrt_cutin:initial:7,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,42,4179802:fbrt_cutin:initial:5,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,43,4179802:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,15,Random,44,4179802:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,15,Random,45,4179802:fbrt_cutin:initial:6,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,46,4179802:fbrt_lead_emergency_brake:core_boundary:2,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,15,Random,47,4179802:fbrt_cutout_static:core_boundary:0,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,15,Random,48,4179802:fbrt_cutin:core_boundary:2,fbrt_cutin,random,,False,False
4179802,merge_blind06,15,Random,49,4179802:fbrt_cutout_static:initial:15,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,15,Random,50,4179802:fbrt_cutout_static:initial:31,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,16,Random,1,4179802:fbrt_cutin:initial:31,fbrt_cutin,random,,False,False
4179802,merge_blind06,16,Random,2,4179802:fbrt_stop_hold_go:initial:2,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,3,4179802:fbrt_cutout_static:initial:15,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,16,Random,4,4179802:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,5,4179802:fbrt_stop_hold_go:initial:17,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,6,4179802:fbrt_stop_hold_go:initial:4,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,7,4179802:fbrt_cutin:probe:3,fbrt_cutin,random,,True,True
4179802,merge_blind06,16,Random,8,4179802:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,9,4179802:fbrt_stop_hold_go:initial:22,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,10,4179802:fbrt_lead_emergency_brake:wide_initial:25,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,16,Random,11,4179802:fbrt_lead_emergency_brake:wide_initial:1,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,16,Random,12,4179802:fbrt_cutin:initial:9,fbrt_cutin,random,,False,False
4179802,merge_blind06,16,Random,13,4179802:fbrt_cutin:initial:5,fbrt_cutin,random,,False,False
4179802,merge_blind06,16,Random,14,4179802:fbrt_cutout_static:initial:5,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,16,Random,15,4179802:fbrt_cutout_static:core_boundary:0,fbrt_cutout_static,random,,True,True
4179802,merge_blind06,16,Random,16,4179802:fbrt_cutin:probe:2,fbrt_cutin,random,,True,True
4179802,merge_blind06,16,Random,17,4179802:fbrt_stop_hold_go:initial:7,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,18,4179802:fbrt_cutout_static:initial:16,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,16,Random,19,4179802:fbrt_stop_hold_go:core_extra:1,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,20,4179802:fbrt_lead_emergency_brake:core_boundary:2,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,16,Random,21,4179802:fbrt_stop_hold_go:initial:24,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,22,4179802:fbrt_cutin:initial:14,fbrt_cutin,random,,False,False
4179802,merge_blind06,16,Random,23,4179802:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,24,4179802:fbrt_cutin:initial:7,fbrt_cutin,random,,False,False
4179802,merge_blind06,16,Random,25,4179802:fbrt_cutin:initial:16,fbrt_cutin,random,,False,False
4179802,merge_blind06,16,Random,26,4179802:fbrt_cutout_static:initial:13,fbrt_cutout_static,random,,False,False
4179802,merge_blind06,16,Random,27,4179802:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,random,,False,False
4179802,merge_blind06,16,Random,28,4179802:fbrt_cutin:initial:23,fbrt_cutin,random,,False,False
4179802,merge_blind06,16,Random,29,4179802:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,random,,False,False
4179802,merge_blind06,16,Random,30,4179802:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,random,,False,False
